/Users/terrace/Library/Python/3.9/lib/python/site-packages/optuna/_experimental.py:33: ExperimentalWarning: Argument ``multivariate`` is an experimental feature. The interface can change in the future.
  optuna_warn(
Aeolia History Engine Optimizer (Optuna TPE)
  Trials       : 10000
  Seeds        : [216089, 51, 73, 74, 11, 66, 17, 42, 97, 137, 256]
  Params       : 33
  Variance λ   : 0.3
  Results dir  : /Users/terrace/Labs/Aeolia/aeolia-godot/optimization/results

Loading worlds...
  seed=216089 [candidate]: 42 archs, 144 edges
  seed=51 [candidate]: 42 archs, 143 edges
  seed=73 [candidate]: 42 archs, 148 edges
  seed=74 [candidate]: 42 archs, 140 edges
  seed=11 [candidate]: 42 archs, 146 edges
  seed=66 [candidate]: 42 archs, 142 edges
  seed=17 [godot]: 42 archs, 151 edges
  seed=42 [godot]: 42 archs, 150 edges
  seed=97 [godot]: 42 archs, 142 edges
  seed=137 [godot]: 42 archs, 151 edges
  seed=256 [godot]: 42 archs, 143 edges

Evaluating default params (baseline)...
  Baseline total=35.5117  mean=32.8878  std=8.7463
  Components: lattice_density=0.022  reach_spread=0.181  lattice_latitude=0.339  reach_latitude=1.089  lattice_shelf=0.090  civ_gap=0.408  peak_asymmetry=0.000  edge_topology=0.135  climate_crop=0.327  yield_asymmetry=0.007  industrial_convergence=0.000  nav_weapons_coupling=0.000  security_dilemma=0.000  nuclear_emergence=0.000  pu_dependency=1.159  pu_convergence=10.727  supply_chain=0.000  cu_tech_lead=0.036  au_priority=2.727  serial_horizon=4.000  maritime_asymmetry=0.335  colonial_extraction=1.667  nuclear_convergence=7.360  df_timing=0.213  sov_ordering=0.008  sov_recovery=0.000  pop_ratio=2.000  pop_inequality=0.020  epi_correlation=0.038

Trial     Total      Mean      Std      Best
 2057   23.3940   22.5743   2.7322   21.7299
 2058   24.4423   23.8335   2.0294   21.7299
 2059   23.7198   22.8358   2.9467   21.7299
 2060   23.5870   22.4565   3.7685   21.7299
 2061   22.5572   21.4653   3.6397   21.7299
 2062   23.7947   22.1327   5.5397   21.7299
 2063   25.0334   23.9977   3.4522   21.7299
 2064   22.6142   20.9773   5.4563   21.7299
 2065   24.5052   23.3089   3.9877   21.7299
 2066   24.4674   23.9722   1.6508   21.7299
 2067   23.9687   23.3993   1.8980   21.7299
 2068   24.2826   23.4558   2.7563   21.7299
 2069   25.2933   24.7876   1.6858   21.7299
 2070   26.2529   24.7570   4.9863   21.7299
 2071   24.0578   23.1481   3.0325   21.7299
 2072   23.1249   22.5252   1.9992   21.7299
 2073   24.4214   23.8972   1.7471   21.7299
 2074   24.9644   23.4708   4.9787   21.7299
 2075   24.9251   23.5498   4.5843   21.7299
 2076   23.9206   23.2116   2.3633   21.7299
 2077   24.5369   23.1484   4.6283   21.7299
 2078   26.0290   24.4522   5.2560   21.7299
 2079   24.1137   23.2795   2.7807   21.7299
 2080   24.9659   23.8534   3.7083   21.7299
 2081   23.1550   22.0323   3.7424   21.7299
 2082   23.4494   22.2943   3.8504   21.7299
 2083   23.4533   22.2208   4.1082   21.7299
 2084   24.7087   23.9872   2.4050   21.7299
 2085   23.7606   22.5314   4.0972   21.7299
 2086   24.7419   23.8282   3.0455   21.7299
 2087   23.2771   22.4242   2.8431   21.7299
 2088   24.5662   23.5376   3.4287   21.7299
 2089   23.0541   21.9577   3.6546   21.7299
 2090   23.8397   22.9517   2.9602   21.7299
 2091   23.8184   22.9065   3.0397   21.7299
 2092   24.7814   23.3117   4.8989   21.7299
 2093   25.5374   24.4236   3.7125   21.7299
 2094   25.0195   24.0439   3.2518   21.7299
 2095   24.6286   23.9366   2.3066   21.7299
 2096   23.7536   22.5868   3.8891   21.7299
 2097   22.9545   21.4295   5.0833   21.7299
 2098   25.0688   24.5823   1.6219   21.7299
 2099   22.7299   21.7091   3.4029   21.7299
 2100   23.4288   22.1955   4.1111   21.7299
 2101   26.2285   25.0777   3.8360   21.7299
 2102   23.3459   22.5193   2.7554   21.7299
 2103   23.8890   22.9916   2.9912   21.7299
 2104   22.8096   21.7409   3.5624   21.7299
 2105   23.2199   21.5048   5.7168   21.7299
 2106   24.6568   22.7945   6.2078   21.7299
 2107   23.3925   22.5607   2.7727   21.7299
 2108   22.0952   20.5205   5.2490   21.7299
 2109   24.0380   23.2979   2.4672   21.7299
 2110   26.6836   24.7103   6.5776   21.7299
 2111   24.0917   22.4582   5.4451   21.7299
 2112   23.7541   23.0360   2.3937   21.7299
 2113   23.1696   21.9029   4.2224   21.7299
 2114   23.4340   21.7298   5.6805   21.7299
 2115   24.8075   22.9301   6.2580   21.7299
 2116   26.1891   24.2346   6.5152   21.7299
 2117   23.5243   22.8535   2.2361   21.7299
 2118   26.4496   25.0319   4.7256   21.7299
 2119   22.9768   21.5632   4.7122   21.7299
 2120   23.3972   22.5299   2.8908   21.7299
 2121   24.0101   23.0421   3.2267   21.7299
 2122   26.9765   25.8118   3.8825   21.7299
 2123   25.3790   23.8171   5.2064   21.7299
 2124   23.2225   21.6227   5.3325   21.7299
 2125   24.2441   22.7778   4.8879   21.7299
 2126   24.7168   23.3816   4.4509   21.7299
 2127   23.5772   22.7397   2.7918   21.7299
 2128   25.3422   24.5712   2.5699   21.7299
 2129   24.2619   22.8033   4.8622   21.7299
 2130   24.2299   22.8501   4.5994   21.7299
 2131   22.5954   21.0529   5.1415   21.7299
 2132   24.3519   22.6015   5.8347   21.7299
 2133   24.8002   23.3284   4.9062   21.7299
 2134   22.3770   20.8116   5.2179   21.7299
 2135   23.5648   22.6172   3.1588   21.7299
 2136   23.2764   21.8988   4.5921   21.7299
 2137   24.8939   23.8354   3.5282   21.7299
 2138   23.0325   21.9040   3.7617   21.7299
 2139   23.8269   22.5389   4.2935   21.7299
 2140   22.1228   20.9425   3.9343   21.7299
 2141   24.7594   23.6237   3.7857   21.7299
 2142   25.0932   24.3185   2.5824   21.7299
 2143   26.6285   25.0826   5.1528   21.7299
 2144   23.1470   22.3623   2.6159   21.7299
 2145   23.1393   22.3897   2.4986   21.7299
 2146   25.4739   23.8134   5.5347   21.7299
 2147   24.1665   23.5701   1.9879   21.7299
 2148   23.1349   22.3799   2.5167   21.7299
 2149   24.1262   23.1972   3.0967   21.7299
 2150   22.6131   21.5496   3.5451   21.7299
 2151   25.3650   24.7359   2.0969   21.7299
 2152   24.4356   23.6437   2.6397   21.7299
 2153   22.9023   21.7287   3.9119   21.7299
 2154   23.7097   22.1244   5.2844   21.7299
 2155   23.0613   21.9397   3.7387   21.7299
 2156   24.6499   24.1406   1.6977   21.7299
 2157   24.5618   23.7897   2.5737   21.7299
 2158   22.8192   21.9115   3.0256   21.7299
 2159   23.6002   22.7669   2.7777   21.7299
 2160   25.4487   24.5720   2.9223   21.7299
 2161   22.1515   21.1512   3.3343   21.7299
 2162   24.1435   23.2993   2.8138   21.7299
 2163   24.8438   23.9814   2.8747   21.7299
 2164   25.7644   24.0602   5.6808   21.7299
 2165   23.3192   22.4381   2.9370   21.7299
 2166   23.2025   21.4780   5.7484   21.7299
 2167   25.3795   24.5639   2.7186   21.7299
 2168   25.4155   23.9813   4.7807   21.7299
 2169   22.5863   21.4069   3.9314   21.7299
 2170   24.9996   24.0677   3.1064   21.7299
 2171   24.4084   22.6632   5.8171   21.7299
 2172   24.7720   23.8549   3.0571   21.7299
 2173   22.6885   21.4964   3.9737   21.7299
 2174   24.3533   22.9928   4.5349   21.7299
 2175   23.4471   22.2058   4.1376   21.7299
 2176   22.4669   20.9068   5.2004   21.7299
 2177   24.6930   23.2472   4.8193   21.7299
 2178   23.8567   22.5849   4.2393   21.7299
 2179   22.9615   21.8037   3.8594   21.7299
 2180   24.7105   24.1608   1.8323   21.7299
 2181   25.0968   23.0863   6.7017   21.7299
 2182   24.8509   23.9287   3.0741   21.7299
 2183   24.3436   22.8041   5.1317   21.7299
 2184   22.1263   21.1016   3.4156   21.7299
 2185   25.3413   23.9324   4.6962   21.7299
 2186   23.8723   22.2060   5.5546   21.7299
 2187   23.1277   21.9879   3.7992   21.7299
 2188   23.5764   21.8753   5.6704   21.7299
 2189   23.6234   22.2392   4.6140   21.7299
 2190   23.4047   21.6703   5.7814   21.7299
 2191   24.9470   23.8795   3.5585   21.7299
 2192   25.4325   24.8379   1.9820   21.7299
 2193   24.9818   23.8996   3.6071   21.7299
 2194   22.6182   21.5265   3.6391   21.7299
 2195   22.7490   21.5411   4.0262   21.7299
 2196   26.2450   24.9213   4.4123   21.7299
 2197   24.8171   24.0728   2.4810   21.7299
 2198   22.5860   21.3267   4.1976   21.7299
 2199   23.3179   22.2928   3.4169   21.7299
 2200   23.8713   22.7026   3.8956   21.7299
 2201   25.0653   24.4935   1.9061   21.7299
 2202   24.2892   23.5662   2.4099   21.7299
 2203   22.5508   21.6069   3.1463   21.7299
 2204   22.4170   21.3164   3.6688   21.7299
 2205   23.8113   22.9512   2.8669   21.7299
 2206   26.3070   25.5591   2.4928   21.7299
 2207   24.9097   23.4705   4.7973   21.7299
 2208   25.4807   24.3509   3.7662   21.7299
 2209   22.2101   21.0685   3.8052   21.7299
 2210   23.8327   22.4783   4.5145   21.7299
 2211   23.8001   23.0608   2.4644   21.7299
 2212   26.4784   24.8110   5.5581   21.7299
 2213   23.4357   22.7593   2.2548   21.7299
 2214   26.3866   25.5892   2.6582   21.7299
 2215   22.9539   21.3436   5.3678   21.7299
 2216   22.3329   21.2248   3.6935   21.7299
 2217   23.5840   22.3948   3.9639   21.7299
 2218   24.2419   23.7780   1.5462   21.7299
 2219   24.3403   23.4096   3.1025   21.7299
 2220   22.9903   21.8431   3.8240   21.7299
 2221   25.8104   24.7607   3.4990   21.7299
 2222   25.8117   24.7254   3.6209   21.7299
 2223   24.0150   23.1451   2.8998   21.7299
 2224   23.9740   23.2238   2.5008   21.7299
 2225   24.9600   23.3929   5.2235   21.7299
 2226   24.0821   22.2899   5.9739   21.7299
 2227   24.2739   23.3643   3.0320   21.7299
 2228   22.5361   21.4588   3.5911   21.7299
 2229   23.3638   21.9219   4.8064   21.7299
 2230   26.4019   24.6837   5.7274   21.7299
 2231   24.2419   23.5958   2.1535   21.7299
 2232   22.4895   21.4032   3.6210   21.7299
 2233   22.3038   21.2860   3.3927   21.7299
 2234   23.2635   22.2879   3.2520   21.7299
 2235   22.5731   21.5041   3.5632   21.7299
 2236   24.2050   23.4036   2.6713   21.7299
 2237   25.3092   24.7702   1.7966   21.7299
 2238   26.0602   24.6687   4.6382   21.7299
 2239   25.4477   24.0029   4.8159   21.7299
 2240   23.5945   22.0283   5.2207   21.7299
 2241   24.0092   22.3310   5.5940   21.7299
 2242   23.5489   22.3552   3.9789   21.7299
 2243   22.6752   21.7431   3.1071   21.7299
 2244   23.0422   21.6879   4.5145   21.7299
 2245   23.4190   22.3298   3.6309   21.7299
 2246   22.7062   21.6953   3.3695   21.7299
 2247   23.9960   22.6447   4.5042   21.7299
 2248   23.9649   23.0679   2.9899   21.7299
 2249   26.7425   25.7320   3.3685   21.7299
 2250   23.7467   23.0545   2.3072   21.7299
 2251   25.0931   23.4920   5.3370   21.7299
 2252   23.7483   22.8308   3.0585   21.7299
 2253   24.2557   22.8642   4.6382   21.7299
 2254   27.0034   24.8040   7.3312   21.7299
 2255   22.9829   21.8364   3.8217   21.7299
 2256   23.9263   22.5819   4.4813   21.7299
 2257   27.0770   26.4159   2.2038   21.7299
 2258   23.5592   22.4962   3.5436   21.7299
 2259   24.2788   23.6388   2.1333   21.7299
 2260   26.6139   24.5517   6.8739   21.7299
 2261   24.1571   23.2748   2.9411   21.7299
 2262   23.7559   22.9378   2.7269   21.7299
 2263   23.6124   22.0404   5.2402   21.7299
 2264   23.7148   22.5915   3.7445   21.7299
 2265   24.0552   22.8528   4.0080   21.7299
 2266   25.1657   24.2376   3.0939   21.7299
 2267   25.4855   24.3540   3.7716   21.7299
 2268   24.0714   22.3731   5.6612   21.7299
 2269   26.6004   24.8601   5.8010   21.7299
 2270   23.8453   23.0972   2.4935   21.7299
 2271   22.4037   20.8530   5.1692   21.7299
 2272   24.2457   23.6015   2.1471   21.7299
 2273   23.1865   21.4697   5.7226   21.7299
 2274   24.4019   23.8808   1.7368   21.7299
 2275   23.5508   22.8762   2.2486   21.7299
 2276   23.0306   22.0384   3.3074   21.7299
 2277   23.1622   22.3716   2.6353   21.7299
 2278   25.5485   24.3358   4.0422   21.7299
 2279   24.6666   24.1212   1.8178   21.7299
 2280   26.0910   24.8028   4.2939   21.7299
 2281   24.9630   24.0674   2.9851   21.7299
 2282   24.6323   23.7930   2.7979   21.7299
 2283   23.5547   22.2095   4.4842   21.7299
 2284   22.6696   21.6208   3.4961   21.7299
 2285   24.3072   23.0157   4.3050   21.7299
 2286   24.1252   22.7013   4.7465   21.7299
 2287   23.3624   21.9812   4.6040   21.7299
 2288   22.7248   22.0157   2.3639   21.7299
 2289   24.4763   22.9876   4.9621   21.7299
 2290   22.8683   21.6912   3.9236   21.7299
 2291   23.8169   22.5316   4.2843   21.7299
 2292   24.9668   23.2470   5.7327   21.7299
 2293   23.8550   23.2758   1.9306   21.7299
 2294   23.5050   21.8168   5.6274   21.7299
 2295   24.7999   24.1273   2.2421   21.7299
 2296   24.2045   23.4341   2.5680   21.7299
 2297   23.0542   22.0621   3.3070   21.7299
 2298   24.6423   23.3045   4.4594   21.7299
 2299   25.5612   24.1584   4.6759   21.7299
 2300   23.1030   21.9830   3.7331   21.7299
 2301   23.1403   22.1990   3.1374   21.7299
 2302   22.6128   21.5336   3.5972   21.7299
 2303   22.7190   21.7222   3.3226   21.7299
 2304   23.7637   22.7372   3.4217   21.7299
 2305   22.5507   21.4792   3.5716   21.7299
 2306   24.6194   23.2242   4.6505   21.7299
 2307   24.4655   23.9684   1.6571   21.7299
 2308   24.1313   23.3853   2.4867   21.7299
 2309   25.4445   24.9292   1.7179   21.7299
 2310   24.8151   23.3384   4.9222   21.7299
 2311   23.1620   22.3804   2.6053   21.7299
 2312   24.0721   22.7390   4.4435   21.7299
 2313   22.5972   21.5181   3.5970   21.7299
 2314   22.7352   22.0193   2.3863   21.7299
 2315   23.1674   22.1849   3.2751   21.7299
 2316   23.2704   21.6814   5.2965   21.7299
 2317   23.8550   23.3292   1.7527   21.7299
 2318   24.5204   23.3766   3.8128   21.7299
 2319   23.2622   22.2094   3.5092   21.7299
 2320   22.5752   21.6332   3.1397   21.7299
 2321   26.1513   24.6752   4.9204   21.7299
 2322   22.1385   20.9746   3.8798   21.7299
 2323   21.9390   20.8888   3.5006   21.7299
 2324   25.9188   25.4532   1.5520   21.7299
 2325   23.6129   22.7426   2.9009   21.7299
 2326   24.8482   23.4868   4.5381   21.7299
 2327   24.7186   23.7197   3.3296   21.7299
 2328   23.2676   22.1239   3.8122   21.7299
 2329   24.3335   22.6201   5.7115   21.7299
 2330   24.5252   23.0917   4.7783   21.7299
 2331   23.6398   22.8149   2.7496   21.7299
 2332   24.9063   23.8305   3.5863   21.7299
 2333   23.8399   22.3339   5.0199   21.7299
 2334   23.4612   21.7787   5.6083   21.7299
 2335   22.6908   21.7859   3.0163   21.7299
 2336   25.3408   23.9227   4.7269   21.7299
 2337   24.4091   23.7666   2.1414   21.7299
 2338   24.9621   23.1475   6.0486   21.7299
 2339   23.5599   22.1617   4.6608   21.7299
 2340   26.8558   25.4532   4.6755   21.7299
 2341   23.5172   22.8437   2.2448   21.7299
 2342   24.2726   23.6228   2.1661   21.7299
 2343   23.4487   22.1959   4.1762   21.7299
 2344   22.1834   21.1945   3.2961   21.7299
 2345   23.3845   22.3505   3.4467   21.7299
 2346   24.1661   22.5005   5.5520   21.7299
 2347   23.1540   22.0985   3.5184   21.7299
 2348   23.5811   22.5643   3.3894   21.7299
 2349   23.9983   23.0967   3.0053   21.7299
 2350   23.5499   21.8604   5.6315   21.7299
 2351   22.5722   21.0277   5.1483   21.7299
 2352   25.6094   24.2059   4.6784   21.7299
 2353   24.1921   23.4236   2.5618   21.7299
 2354   22.9572   21.3279   5.4310   21.7299
 2355   22.4969   20.9546   5.1410   21.7299
 2356   24.4235   23.6358   2.6257   21.7299
 2357   22.1989   21.0827   3.7205   21.7299
 2358   26.0939   24.8390   4.1832   21.7299
 2359   24.9730   23.3531   5.3995   21.7299
 2360   23.5943   22.2437   4.5023   21.7299
 2361   23.6263   22.4420   3.9480   21.7299
 2362   24.9447   23.8277   3.7234   21.7299
 2363   24.0316   22.7732   4.1948   21.7299
 2364   24.7656   23.7266   3.4634   21.7299
 2365   25.5739   24.5807   3.3107   21.7299
 2366   24.1879   22.4029   5.9499   21.7299
 2367   23.5780   22.6843   2.9787   21.7299
 2368   25.1276   24.5180   2.0319   21.7299
 2369   23.8153   22.1521   5.5440   21.7299
 2370   23.5492   22.8750   2.2474   21.7299
 2371   23.2194   21.5795   5.4663   21.7299
 2372   26.4954   24.9048   5.3022   21.7299
 2373   23.5819   22.8906   2.3042   21.7299
 2374   23.9821   23.2294   2.5093   21.7299
 2375   23.8587   23.1089   2.4992   21.7299
 2376   23.4299   22.7562   2.2457   21.7299
 2377   24.7694   23.8555   3.0463   21.7299
 2378   23.0471   21.6185   4.7618   21.7299
 2379   24.2902   22.8006   4.9655   21.7299
 2380   24.2406   23.2198   3.4028   21.7299
 2381   23.0581   21.9307   3.7579   21.7299
 2382   23.1823   22.0728   3.6983   21.7299
 2383   23.9753   22.6235   4.5059   21.7299
 2384   24.2586   23.6131   2.1515   21.7299
 2385   23.2610   22.2278   3.4439   21.7299
 2386   22.7884   21.5796   4.0294   21.7299
 2387   23.9597   22.9254   3.4476   21.7299
 2388   23.7535   23.0352   2.3942   21.7299
 2389   25.4788   24.2868   3.9732   21.7299
 2390   23.0199   21.3975   5.4080   21.7299
 2391   23.9598   23.3926   1.8906   21.7299
 2392   24.9962   24.0634   3.1093   21.7299
 2393   22.2885   21.1357   3.8424   21.7299
 2394   24.9191   23.4782   4.8029   21.7299
 2395   24.3599   22.9509   4.6967   21.7299
 2396   23.1206   22.5194   2.0040   21.7299
 2397   23.5596   22.2075   4.5072   21.7299
 2398   23.2950   22.2246   3.5681   21.7299
 2399   23.6818   22.5313   3.8349   21.7299
 2400   23.4757   22.7031   2.5755   21.7299
 2401   24.3469   22.8235   5.0779   21.7299
 2402   22.6360   21.4028   4.1106   21.7299
 2403   22.7793   21.1418   5.4583   21.7299
 2404   23.0481   21.9009   3.8238   21.7299
 2405   25.8010   24.2336   5.2246   21.7299
 2406   25.5284   23.9855   5.1431   21.7299
 2407   25.0804   23.5421   5.1277   21.7299
 2408   24.2097   23.3330   2.9222   21.7299
 2409   22.7165   21.6647   3.5058   21.7299
 2410   24.2880   23.5651   2.4098   21.7299
 2411   25.3147   24.3179   3.3227   21.7299
 2412   24.7615   23.4473   4.3804   21.7299
 2413   23.2381   21.6523   5.2860   21.7299
 2414   24.5486   23.1677   4.6027   21.7299
 2415   24.6699   23.6184   3.5049   21.7299
 2416   25.0863   23.4044   5.6064   21.7299
 2417   22.1783   21.0204   3.8599   21.7299
 2418   24.6982   23.8224   2.9193   21.7299
 2419   24.4213   23.7763   2.1499   21.7299
 2420   24.3017   23.7057   1.9869   21.7299
 2421   24.4382   23.6463   2.6396   21.7299
 2422   23.6932   22.5082   3.9499   21.7299
 2423   23.3169   22.3119   3.3500   21.7299
 2424   27.2627   25.6400   5.4090   21.7299
 2425   25.2981   24.1371   3.8701   21.7299
 2426   22.9395   21.7781   3.8714   21.7299
 2427   23.9742   23.2243   2.4999   21.7299
 2428   23.0049   21.8692   3.7857   21.7299
 2429   23.7407   22.5621   3.9289   21.7299
 2430   23.8235   23.0795   2.4797   21.7299
 2431   24.9263   23.8026   3.7457   21.7299
 2432   24.1757   22.3766   5.9969   21.7299
 2433   22.6804   21.6888   3.3054   21.7299
 2434   27.6271   26.1752   4.8397   21.7299
 2435   26.7194   25.3279   4.6383   21.7299
 2436   24.6095   23.0363   5.2440   21.7299
 2437   25.6231   24.7920   2.7704   21.7299
 2438   22.0820   20.8945   3.9585   21.7299
 2439   25.4997   24.0638   4.7863   21.7299
 2440   23.2846   22.3211   3.2115   21.7299
 2441   24.7709   24.1955   1.9180   21.7299
 2442   25.7547   24.4121   4.4752   21.7299
 2443   23.9558   22.8163   3.7985   21.7299
 2444   24.9659   23.6489   4.3901   21.7299
 2445   25.0707   23.2540   6.0557   21.7299
 2446   23.5682   22.5740   3.3141   21.7299
 2447   26.7271   24.9329   5.9806   21.7299
 2448   24.1001   22.7766   4.4118   21.7299
 2449   23.1666   22.3769   2.6323   21.7299
 2450   23.1676   22.3782   2.6313   21.7299
 2451   23.1704   22.0592   3.7038   21.7299
 2452   24.2137   22.4233   5.9681   21.7299
 2453   22.6639   21.0249   5.4633   21.7299
 2454   24.0894   23.1196   3.2327   21.7299
 2455   22.8371   21.8421   3.3164   21.7299
 2456   24.4357   23.2196   4.0535   21.7299
 2457   24.8961   23.5224   4.5790   21.7299
 2458   23.1142   22.1313   3.2765   21.7299
 2459   22.9735   22.2244   2.4968   21.7299
 2460   25.6859   24.3419   4.4802   21.7299
 2461   25.8465   24.1801   5.5545   21.7299
 2462   26.3959   24.7463   5.4984   21.7299
 2463   24.9353   23.8214   3.7129   21.7299
 2464   24.0348   22.9267   3.6936   21.7299
 2465   23.9325   23.2169   2.3854   21.7299
 2466   24.1685   22.9012   4.2243   21.7299
 2467   26.5982   24.4843   7.0465   21.7299
 2468   25.1129   24.3469   2.5534   21.7299
 2469   24.2344   22.9342   4.3341   21.7299
 2470   23.3387   22.3678   3.2365   21.7299
 2471   24.5910   23.2107   4.6012   21.7299
 2472   24.5764   23.8141   2.5410   21.7299
 2473   23.7606   23.0471   2.3781   21.7299
 2474   24.6783   23.1822   4.9870   21.7299
 2475   24.3632   23.3829   3.2676   21.7299
 2476   25.3294   24.0525   4.2562   21.7299
 2477   24.4710   23.9757   1.6512   21.7299
 2478   23.7464   22.8339   3.0419   21.7299
 2479   24.2506   23.7773   1.5777   21.7299
 2480   23.6404   22.9559   2.2818   21.7299
 2481   24.2458   22.7795   4.8874   21.7299
 2482   23.0827   22.1143   3.2280   21.7299
 2483   22.9667   21.8887   3.5936   21.7299
 2484   23.8007   22.5159   4.2828   21.7299
 2485   24.6441   23.2466   4.6584   21.7299
 2486   28.7480   26.9711   5.9230   21.7299
 2487   25.3151   24.5434   2.5724   21.7299
 2488   23.8808   22.4241   4.8555   21.7299
 2489   24.4649   23.4237   3.4707   21.7299
 2490   26.4561   25.2966   3.8650   21.7299
 2491   24.1158   23.5223   1.9782   21.7299
 2492   23.9309   22.5205   4.7014   21.7299
 2493   23.6453   22.9620   2.2776   21.7299
 2494   23.8151   22.4964   4.3958   21.7299
 2495   26.1552   25.2308   3.0812   21.7299
 2496   23.2314   21.9269   4.3483   21.7299
 2497   24.6574   23.2905   4.5561   21.7299
 2498   24.6439   23.8072   2.7891   21.7299
 2499   24.0345   23.3172   2.3908   21.7299
 2500   22.4813   20.9416   5.1324   21.7299
 2501   26.4374   24.6541   5.9446   21.7299
 2502   24.6320   23.9414   2.3021   21.7299
 2503   25.5554   24.8821   2.2443   21.7299
 2504   24.2393   23.7623   1.5898   21.7299
 2505   23.0008   21.9292   3.5721   21.7299
 2506   22.2056   21.0591   3.8217   21.7299
 2507   23.3629   22.4907   2.9072   21.7299
 2508   22.6362   21.5896   3.4885   21.7299
 2509   25.2833   24.3106   3.2424   21.7299
 2510   22.6422   21.4025   4.1326   21.7299
